num_moves,num_clicks,num_scrolls,click_x_mean,click_y_mean,movement_distance,velocity_mean,velocity_max,velocity_min,velocity_sd,velocity_x_mean,velocity_y_mean,acceleration_mean,acceleration_max,acceleration_min,acceleration_sd,jerk_mean,jerk_sd,angular_velocity_mean,angular_velocity_sd,movement_duration,total_time,pause_time,flips_x,flips_y,pause_count,hold_time_mean,hold_time_sd
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06016659736633301,0.06016659736633301,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04007887840270996,0.04007887840270996,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019154071807861328,0.019154071807861328,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.036500515452023534,1.1446472700754255,1.4704244873444572,0.5888601176109571,0.2663580492276244,0.8807318225836389,0.6980338533233195,29.939889848570385,109.76130796871402,-18.802356752979247,48.09088935504763,-5034.252664890118,19927.7691803407,1.2192740915986167,92.05340532101833,0.03230428695678711,0.03230428695678711,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.1424864248085943,1.5027305532872308,2.3994368306631157,1.0218491248344024,0.28807641587916133,0.9330683967081308,1.1663677142069855,9.111914463005265,300.7710596590197,-270.8616925233544,123.47724082147008,5571.228745705692,59558.35023283486,4.117886262367497,46.56641742986061,0.09617018699645996,0.09617018699645996,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.09437503023965418,1.0052956506974429,1.6995315088367544,0.4658013472951949,0.3029146517895005,0.314409468778646,0.9267969473357163,-7.700610935281066,166.73930063131203,-250.93410610438596,94.98286124717676,792.5009103643923,41743.81551377655,7.334954282115415,81.40304340519556,0.0961155891418457,0.0961155891418457,0.0,8.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.07484649164539213,0.788619011192901,1.583918981849913,0.45740708024434906,0.2891574283553007,0.25365573201726177,0.7314955225913221,-15.209579252727655,184.0972459536118,-155.2289104201534,92.13174195551038,-199.29989213045653,40570.94367945735,0.4812649186976979,84.79170762576996,0.09533500671386719,0.09533500671386719,0.0,7.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.05747447346304327,0.6082823206533505,1.2276711180422137,0.4246705445056733,0.18085124659246155,0.23745290859341286,0.5408112833308859,1.9789441952992133,185.51806642886837,-174.16279173938614,70.64029358719208,-285.48198946010234,28784.46539660861,-2.910797278760117,95.20238774022108,0.09601497650146484,0.09601497650146484,0.0,9.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.06734672014497868,0.6741864702691168,1.0901894635992604,0.2651776321113529,0.1804876506153402,0.36576668887006847,0.5464357394407606,-1.8267345491756533,161.70119870394316,-120.82370363880439,74.05547943411378,145.72693828519107,33693.23199826545,-0.9309727868891565,107.55920937918835,0.09968757629394531,0.09968757629394531,0.0,0.0,2.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.023937978979103887,0.40061616021164825,0.7891125776078487,0.11727483549440228,0.21637854742131488,0.16305500829307132,0.3214807311813595,4.3835574977509655,129.67505573849235,-133.15048913592,75.68484625878884,1401.54283542647,32469.193524240018,20.66948145380516,190.18297678061055,0.07574009895324707,0.07574009895324707,0.0,5.0,6.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.01628647216451059,0.35164706656937234,0.7124155830038158,0.0945919602210339,0.1878474012518114,0.04517514005195589,0.33981338968958485,9.084230184604703,108.51292911259539,-59.72448545399932,53.30247280337645,4650.4951520204395,20782.474645398517,-0.4827015110733888,71.36117135787087,0.06401491165161133,0.06401491165161133,0.0,4.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.5291666666666667,0.9824074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.5291666666666667,0.9824074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
