num_moves,num_clicks,num_scrolls,click_x_mean,click_y_mean,movement_distance,velocity_mean,velocity_max,velocity_min,velocity_sd,velocity_x_mean,velocity_y_mean,acceleration_mean,acceleration_max,acceleration_min,acceleration_sd,jerk_mean,jerk_sd,angular_velocity_mean,angular_velocity_sd,movement_duration,total_time,pause_time,flips_x,flips_y,pause_count,hold_time_mean,hold_time_sd
13.0,0.0,0.0,0.0,0.0,0.3932228125187942,4.591609505529575,10.88565388715819,1.7910113248578357,3.076766486623617,-3.6381156758041278,2.7048731046787826,192.59099204059459,1668.1280785001588,-902.0089508841035,709.043946203899,51066.72281344307,201451.47613829875,-6.2602134817624,6.236798095098493,0.09549808502197266,0.09549808502197266,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.08024592137324876,1.6128516734559735,5.011029036471924,0.7279442377154058,1.4152004123775601,-0.9250923747000371,1.3206259773239144,-66.1485518907814,106.30343610191457,-365.88501380499844,151.70007804759223,14856.534328055703,42130.10274501442,-0.258942398861081,6.621651369308616,0.05408525466918945,0.05408525466918945,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.13641768981184305,1.5243785004702715,2.5866134763063022,0.7663604893103511,0.596196150015956,-0.4214099562140213,1.4639542857227652,7.447565441976846,148.18733146982018,-177.8138189196332,106.04966654625382,-188.42633832865056,24727.846978712314,-1.9146976966025187,4.615707083353096,0.08933496475219727,0.08933496475219727,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0689704976164876,0.7987043972855841,1.1066427954237632,0.5461928645771488,0.16484712081259117,-0.032997236204453606,0.7951240831847518,1.3631790227359322,42.888649935603745,-39.85484531825057,25.147672028701773,1376.1392193738752,4745.810100856408,-3.5328513746376515,3.800021696008401,0.08750081062316895,0.08750081062316895,0.0,2.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.10493378699536372,1.132295284751349,2.1062233569261974,0.4829463888851651,0.39423210657018815,0.290288335529573,1.0902651643049157,16.213718415613087,262.8830832772591,-89.75501908000984,95.0688160558595,38.340689799484245,24938.441531179666,-1.8563648959827155,4.448879213021427,0.09671878814697266,0.09671878814697266,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.033621377756934696,0.4170954124258929,1.1360395676020627,0.05855860884222964,0.3072868894063898,0.1597370587116998,0.38511990123311324,-5.202304413613941,71.6581196426862,-91.75722427001688,44.4570810673165,-892.3218732157177,10097.314484919922,0.9884752788715221,6.851231840150088,0.08225417137145996,0.08225417137145996,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07216000556945801,0.07216000556945801,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09875798225402832,0.09875798225402832,0.0,0.0,0.0,0.0,0.0
