num_moves,num_clicks,num_scrolls,click_x_mean,click_y_mean,movement_distance,velocity_mean,velocity_max,velocity_min,velocity_sd,velocity_x_mean,velocity_y_mean,acceleration_mean,acceleration_max,acceleration_min,acceleration_sd,jerk_mean,jerk_sd,angular_velocity_mean,angular_velocity_sd,movement_duration,total_time,pause_time,flips_x,flips_y,pause_count,hold_time_mean,hold_time_sd
2.0,0.0,0.0,0.0,0.0,0.0021247175637366853,0.032931693259910993,0.032931693259910993,0.032931693259910993,0.0,0.01614513276080299,0.028702458241427916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451892852783203,0.06451892852783203,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0070272129052514004,0.15349012724154062,0.32238978511981153,0.04918217296245786,0.12052569840927363,0.022565188153559786,0.14757915175737543,-5.3443210211598675,-0.9193370185746231,-9.769305023745112,4.424984002585244,204.85577216061216,0.0,-10.71921654200253,10.719216542004174,0.07571768760681152,0.07571768760681152,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0028935185185183787,0.06307119168026135,0.07406955322731626,0.05207283013320642,0.01099836154705492,0.02603641506660321,0.03703477661365813,-1.0996143601601527,-1.0996143601601527,-1.0996143601601527,0.0,0.0,0.0,-78.5239778870975,0.0,0.04500555992126465,0.04500555992126465,0.0,1.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.002777777777777768,0.05845824148500468,0.05845824148500468,0.05845824148500468,0.0,0.0,0.05845824148500468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04751729965209961,0.04751729965209961,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.012962962962962954,0.2004341401079155,0.24871052288279225,0.11721643169186523,0.05023697151938797,0.0,-0.2004341401079155,0.8602110846399628,13.750105626564576,-8.131345018166648,7.135847199791111,154.0479377066085,1276.8987040098973,0.0,0.0,0.06785178184509277,0.06785178184509277,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0037037037037037646,0.1226602805502314,0.15266381598391754,0.09265674511654527,0.030003535433686133,0.0,-0.1226602805502314,-3.002432330096185,-3.002432330096185,-3.002432330096185,0.0,0.0,0.0,0.0,0.0,0.03211641311645508,0.03211641311645508,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.017534722222222188,0.3516395192177487,0.6165446602341449,0.15067370765527238,0.13937713222114642,-0.0909549575752916,0.2606845616424572,18.2447276115738,118.78255455385512,-48.40674099948547,46.18410793283759,6531.702613096721,20936.237239179896,-14.762280151485166,340.07252986666145,0.05936408042907715,0.05936408042907715,0.0,6.0,6.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.009490740740740744,0.22805999695331217,0.46261046037103976,0.09314714138506382,0.12112539505250083,-0.0627382807954432,0.16532171615786903,1.863233080815116,44.79784392586829,-28.879024605500707,24.12880564284213,-1564.349548355693,4347.195878448759,-76.05824706253603,179.5872796092843,0.051503658294677734,0.051503658294677734,0.0,3.0,3.0,0.0,0.0,0.0
