(0, 1728, 1117, 0, 0)
('scroll', 1729132780.078506, 1254.71875, 727.3828125, 0, -3)
('scroll', 1729132780.094329, 1254.71875, 727.3828125, 0, -4)
('scroll', 1729132780.112885, 1254.71875, 727.3828125, 0, -3)
('scroll', 1729132780.1170912, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.1292129, 1254.71875, 727.3828125, 0, -2)
('scroll', 1729132780.133454, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.146063, 1254.71875, 727.3828125, 0, -2)
('scroll', 1729132780.150922, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.1632562, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.166359, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.178328, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.1831071, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.195424, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.199873, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.21094, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.216678, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.2294981, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.23353, 1254.71875, 727.3828125, 0, 0)
('scroll', 1729132780.247675, 1254.71875, 727.3828125, 0, -1)
('scroll', 1729132780.250159, 1254.71875, 727.3828125, 0, 0)
('scroll', 1729132780.2612422, 1254.71875, 727.3828125, 0, 0)
('scroll', 1729132780.266654, 1254.71875, 727.3828125, 0, 0)
('scroll', 1729132780.277442, 1254.71875, 727.3828125, -1, 0)
('scroll', 1729132780.283385, 1254.71875, 727.3828125, 0, 0)
('scroll', 1729132780.2951858, 1254.71875, 727.3828125, 0, 0)
('scroll', 1729132780.2994392, 1254.71875, 727.3828125, 0, 0)
('scroll', 1729132780.312756, 1254.71875, 727.3828125, 0, 0)
('scroll', 1729132780.316758, 1254.71875, 727.3828125, 0, 0)
('scroll', 1729132780.346286, 1254.71875, 727.3828125, 0, 0)
('move', 1729132780.5018592, 1254.484375, 726.6875)
('move', 1729132780.5096269, 1249.7421875, 720.16796875)
('move', 1729132780.518219, 1244.15625, 713.33984375)
('move', 1729132780.526647, 1238.76171875, 703.8984375)
('move', 1729132780.534465, 1232.671875, 694.42578125)
('move', 1729132780.5426078, 1225.34375, 682.703125)
('move', 1729132780.550543, 1219.0, 672.1328125)
('move', 1729132780.5586848, 1205.58203125, 651.046875)
('move', 1729132780.5666602, 1200.16796875, 641.57421875)
('move', 1729132780.574962, 1188.80859375, 624.1015625)
('move', 1729132780.582792, 1179.8203125, 608.57421875)
('move', 1729132780.590894, 1176.6015625, 603.20703125)
('move', 1729132780.6007612, 1169.2734375, 592.21484375)
('move', 1729132780.607109, 1163.18359375, 582.7421875)
('move', 1729132780.6168041, 1158.21875, 575.296875)
('move', 1729132780.623179, 1153.25390625, 567.8515625)
('move', 1729132780.6331232, 1149.10546875, 561.33203125)
('move', 1729132780.639488, 1145.15234375, 555.6875)
('move', 1729132780.6476328, 1141.00390625, 549.16796875)
('move', 1729132780.655773, 1138.1796875, 542.95703125)
('move', 1729132780.6638331, 1134.9609375, 537.58984375)
('move', 1729132780.671968, 1133.03515625, 533.26171875)
('move', 1729132780.6800482, 1131.92578125, 531.4140625)
('move', 1729132780.688357, 1130.6484375, 528.4375)
('move', 1729132780.6963599, 1129.45703125, 526.0546875)
('move', 1729132780.7043788, 1128.71484375, 524.20703125)
('move', 1729132780.712415, 1128.03125, 522.83984375)
('move', 1729132780.723197, 1127.71484375, 521.8984375)
('move', 1729132780.728693, 1127.42578125, 521.32421875)
('move', 1729132780.7368279, 1127.1640625, 521.0625)
('move', 1729132780.744887, 1127.1640625, 520.80078125)
('move', 1729132780.757761, 1127.1640625, 520.5390625)
('move', 1729132780.782503, 1127.1640625, 520.296875)
('click', 1729132781.012773, 1127.1640625, 520.296875, 'left', True)
('click', 1729132781.11078, 1127.1640625, 520.296875, 'left', False)
('move', 1729132814.5517828, 1126.703125, 520.296875)
('move', 1729132814.558458, 1124.3203125, 520.296875)
('move', 1729132814.564597, 1120.6953125, 519.84375)
('move', 1729132814.5725582, 1114.79296875, 519.3046875)
('move', 1729132814.580524, 1099.01171875, 517.7265625)
('move', 1729132814.589365, 1080.4140625, 516.03515625)
('move', 1729132814.596428, 1040.10546875, 511.29296875)
('move', 1729132814.604728, 1001.921875, 505.5078125)
('move', 1729132814.612679, 952.53515625, 495.109375)
('move', 1729132814.621481, 899.6171875, 480.18359375)
('move', 1729132814.629378, 843.05078125, 461.796875)
('move', 1729132814.6380658, 789.01953125, 441.015625)
('move', 1729132814.645418, 736.37109375, 418.84765625)
('move', 1729132814.654285, 714.98046875, 408.6171875)
('move', 1729132814.664413, 673.9765625, 389.9765625)
('move', 1729132814.669184, 637.2265625, 373.37890625)
('move', 1729132814.6778922, 626.18359375, 367.85546875)
('move', 1729132814.68684, 603.18359375, 357.3125)
('move', 1729132814.6941152, 596.97265625, 354.48828125)
('move', 1729132814.701955, 592.39453125, 351.9453125)
('move', 1729132814.923292, 592.16015625, 351.9453125)
('move', 1729132814.929148, 587.83203125, 351.9453125)
('move', 1729132814.936905, 582.74609375, 351.43359375)
('move', 1729132814.945009, 575.97265625, 350.3046875)
('move', 1729132814.952968, 569.19921875, 348.609375)
('move', 1729132814.961162, 561.49609375, 346.23828125)
('move', 1729132814.969323, 552.80859375, 343.1328125)
('move', 1729132814.9772851, 532.06640625, 336.8203125)
