num_events,num_moves,num_clicks,num_scrolls,movement_distance,velocity_mean,velocity_max,velocity_min,velocity_sd,velocity_x_mean,velocity_y_mean,acceleration_mean,acceleration_max,acceleration_min,acceleration_sd,jerk_mean,jerk_sd,angular_velocity_mean,angular_velocity_sd,movement_duration,total_time,pause_time,flips_x,flips_y,pause_count,hold_time_mean,hold_time_sd
7.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,0.0,0.06828880310058594,0.06828880310058594,0.0,0.0,0.0,,
7.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,0.0,0.060126543045043945,0.060126543045043945,0.0,0.0,0.0,,
4.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,0.0,0.03146171569824219,0.03146171569824219,0.0,0.0,0.0,,
2.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,0.019849061965942383,0.019849061965942383,0.0,0.0,0.0,,
11.0,11.0,0.0,0.0,0.05261463035854958,1.388620116790587,2.14309663631947,0.42288075985627716,0.5416256961934323,1.304993517514652,-0.43900881076767373,57.74450454619728,634.6996844787077,-206.70147557373966,239.43380249357074,9666.451763087673,118443.04973651966,1.3647717408074456,44.132382164785184,0.03965616226196289,0.03965616226196289,0.0,0.0,0.0,0.0,,
25.0,25.0,0.0,0.0,0.10316154633666645,1.0900722664971365,1.689657937901209,0.3908163873814833,0.3464750817770671,0.9888776896697044,-0.4350724935426218,10.990464369761963,224.47370574722302,-158.9937410143939,105.22143809943755,2761.7445989220982,50030.379022891626,1.8416487451718397,54.57733608068661,0.09670400619506836,0.09670400619506836,0.0,0.0,2.0,0.0,,
24.0,24.0,0.0,0.0,0.09415468496164274,1.054611910537157,2.231477799962792,0.6789346195649391,0.3076493120400509,0.9512421059756728,-0.4212257466811283,23.081246001853536,772.0021424677458,-324.2477004004171,188.14745136516186,10101.091515572878,110845.9627951974,-8.394392953625776,68.26028092153528,0.09263014793395996,0.09263014793395996,0.0,0.0,0.0,0.0,,
25.0,25.0,0.0,0.0,0.09471351825993306,1.004610813510911,1.6815515810127728,0.7037481505413091,0.2504682403533398,0.9167451004562818,-0.3892548561114199,3.257704350386954,234.5335140714705,-168.9717985074265,91.16523730533187,3242.977194943812,39921.48919849339,-1.9140618609625424,56.49215425070575,0.09558558464050293,0.09558558464050293,0.0,0.0,0.0,0.0,,
25.0,25.0,0.0,0.0,0.06752130767920583,0.7464454414126171,1.4535055446836505,0.33270978916562194,0.28899770886052617,0.6751085127119693,-0.2960812078700777,22.168258043644915,757.4754996892185,-210.5786651385186,174.5249065000873,23639.29715120175,142739.62697947337,-12.561849704446722,78.90538886330481,0.09570431709289551,0.09570431709289551,0.0,0.0,4.0,0.0,,
24.0,24.0,0.0,0.0,0.05777166820197177,0.65125454558383,1.5721752000315707,0.0,0.4028918549581619,0.5489712979364222,-0.3349476292804846,4.439549042843492,312.0833160087095,-111.61531552039958,103.2796283295195,6714.574685951555,55920.75518639923,15.316337032111687,83.55166200054504,0.09626269340515137,0.09626269340515137,0.0,3.0,1.0,0.0,,
13.0,13.0,0.0,0.0,0.017932709957011624,0.3782652187013631,0.7625426763774861,0.0,0.24936685911990752,-0.31342332754310226,0.16251327257504686,2.951898910867041,139.84370984903074,-91.3014206853871,65.4450546945479,-878.69505316231,25238.20836804541,-8.93559678390073,259.2725478973535,0.048661231994628906,0.048661231994628906,0.0,1.0,4.0,0.0,,
12.0,12.0,0.0,0.0,0.025493351104773087,0.5705147602634167,1.6912121810796263,0.0,0.5726200054021772,0.03617287419590305,-0.4268889907217394,4.773660219647922,233.7389096963455,-390.4688929392868,151.4601496884702,1136.3136745009656,61124.51104281672,-11.181345070116071,354.2643662546386,0.07639575004577637,0.07639575004577637,0.0,6.0,5.0,0.0,,
14.0,14.0,0.0,0.0,0.0068817706260843135,0.11564739463612397,0.3254199628772367,0.0,0.11516948048757375,0.007479266672096904,-0.06724040169674289,5.883408902755796,51.803794705123835,-64.94917163928838,35.362979311307264,1461.608486596799,13369.325498223989,-38.52860327347727,333.7270306793298,0.09972476959228516,0.09972476959228516,0.0,5.0,5.0,0.0,,
18.0,18.0,0.0,0.0,0.021510213492399434,0.3250395080446769,0.8890895941244593,0.0,0.27078210336347736,-0.14588324278862896,-0.22464800388324252,14.741671755784495,168.84026510948152,-92.87172413556729,60.964639393288024,440.9204583217273,30249.50245663679,-35.71399248624855,134.7513633839814,0.09563827514648438,0.09563827514648438,0.0,5.0,3.0,0.0,,
25.0,25.0,0.0,0.0,0.08520330514148816,0.8888505043371925,1.337225513218575,0.3963189442043356,0.24868141525097942,-0.7394143972899982,-0.459946262888507,1.5096260540561102,128.5043627022141,-121.62978258024354,63.734386965435974,1383.4641148848293,28390.47170848933,2.7256926640986343,63.548687660275014,0.0967869758605957,0.0967869758605957,0.0,0.0,0.0,0.0,,
25.0,25.0,0.0,0.0,0.03220990938521279,0.3349754558661333,0.6525545676491072,0.10884570669323414,0.1533369816485674,-0.2660648623104724,-0.1548800037931892,-3.009176681014772,64.79403229854097,-105.91517152722398,37.409237293794256,103.74267284840293,17979.95519791323,-10.222235796444984,100.15485279051929,0.09650611877441406,0.09650611877441406,0.0,0.0,7.0,0.0,,
22.0,22.0,0.0,0.0,0.014986246069178507,0.18725603120829287,0.6885841870239375,0.0,0.15631844881674087,-0.13454500162131397,-0.042116581295076075,6.467825619837148,407.9612453742799,-336.7690543343341,121.09097941748615,-443.00060254183154,107388.12453189502,-143.64840911086804,459.08402230209026,0.09548592567443848,0.09548592567443848,0.0,8.0,8.0,0.0,,
