num_events,num_moves,num_clicks,num_scrolls,movement_distance,velocity_mean,velocity_max,velocity_min,velocity_sd,velocity_x_mean,velocity_y_mean,acceleration_mean,acceleration_max,acceleration_min,acceleration_sd,jerk_mean,jerk_sd,angular_velocity_mean,angular_velocity_sd,movement_duration,total_time,pause_time,flips_x,flips_y,pause_count,hold_time_mean,hold_time_sd
13.0,13.0,0.0,0.0,0.03281933366228894,0.43057359268557444,1.4829111334978589,0.0,0.4629810743265254,0.009467428117982917,0.3707978231339064,26.354339510266968,584.2881444807673,-134.8540162048321,182.31283280174156,23829.66938404632,92438.47282490694,16.977958372754326,94.11485408974671,0.09749245643615723,0.09749245643615723,0.0,2.0,4.0,0.0,,
13.0,13.0,0.0,0.0,0.035169853706686016,0.39331428698304904,0.6826780423556217,0.08659161777920069,0.1746056299610021,-0.3727221770681157,0.10363514552318465,6.295108931812198,38.0469619648494,-28.36994563835014,21.472118628625996,219.5540317588928,4295.763389288966,-1.666316440971218,32.28634613667546,0.08902454376220703,0.08902454376220703,0.0,0.0,3.0,0.0,,
14.0,14.0,0.0,0.0,0.03378428067813183,0.344140346803243,0.7253395865300707,0.0,0.233352449325247,-0.33406951510386507,0.0664241171173754,-6.4789034012911,24.427512810996486,-57.081181579052384,23.633746408592025,-616.1871070449017,5080.384388838669,-40.87419056793973,148.3513390076414,0.09733772277832031,0.09733772277832031,0.0,1.0,3.0,0.0,,
13.0,13.0,0.0,0.0,0.014104640499856737,0.15751657390952198,0.3980805875258927,0.0,0.10682059299653456,-0.13947312744096893,-0.05232967619572757,1.5715663841474792,38.25898999670007,-41.62447963800354,23.277551382638052,77.07311856178403,5930.2338039912265,-67.58294178747335,177.22344591860093,0.09003591537475586,0.09003591537475586,0.0,2.0,5.0,0.0,,
12.0,12.0,0.0,0.0,0.04409456059873819,0.5399494434132195,1.235436692143723,0.07440762060469393,0.34877489872386797,-0.4844907285325434,-0.22705936498639845,-0.761938494099131,118.327753111779,-99.72345629912591,76.27431191737254,-1052.5792312894523,17859.235464704976,-4.478859838442645,40.48504973155159,0.0823817253112793,0.0823817253112793,0.0,0.0,2.0,0.0,,
9.0,9.0,0.0,0.0,0.015291010505361613,1.1413057548725654,7.801554392450986,0.0,2.5248526362976444,-1.070441263159009,-0.3800431680967034,-301.2165043757531,0.0,-2032.219681097708,706.8454725219068,43333.97680146071,94598.51217301638,-13.942849107612696,27.457939912760697,0.09455060958862305,0.09455060958862305,0.0,1.0,1.0,0.0,,
13.0,13.0,0.0,0.0,0.014519095757503956,0.1603859763644123,0.2595088642626037,0.0,0.08160408723095708,-0.11015924709441115,0.11180472801862414,-0.4275999112521536,37.07917109221924,-35.64329401181859,19.101271385961716,681.935114563599,4306.070273488533,4.841259564992015,190.6956173299454,0.09052371978759766,0.09052371978759766,0.0,4.0,4.0,0.0,,
12.0,12.0,0.0,0.0,0.006712962962962976,0.07659798670852293,0.15436284489902802,0.0,0.04860901463205696,-0.023016827267496088,0.05358115944102684,-0.2511748739425277,16.08778627539776,-18.89790093700477,11.68971074784882,395.434587155652,2916.130704587471,-167.8938384787687,194.07096641851192,0.09052515029907227,0.09052515029907227,0.0,8.0,8.0,0.0,,
11.0,11.0,0.0,0.0,0.00553906941558859,0.06212986691592992,0.15152364022938475,0.0,0.050623547298938296,-0.02832954358573366,0.04184394821409767,-1.0456256071424392,14.531992166580201,-17.555278998637352,9.908040114026903,-138.07208587200728,2233.5224273414174,-119.51746978849805,236.00682197246294,0.09116554260253906,0.09116554260253906,0.0,6.0,7.0,0.0,,
7.0,7.0,0.0,0.0,0.0034143518518517935,0.070933912647137,0.12773368026625154,0.0,0.04316537715799597,-0.03155774926470288,0.03937616338243411,0.7600119381278162,12.993447487133249,-10.002340166022368,10.039867192428916,-817.0146307746127,2253.6701480373513,3.971599745096961,270.3872990516681,0.05221986770629883,0.05221986770629883,0.0,4.0,4.0,0.0,,
2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.06711554527282715,0.06711554527282715,0.0,0.0,0.0,0.06711554527282715,0.0
1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
13.0,13.0,0.0,0.0,0.029976111671435265,0.38186340417442777,1.6377677359219105,0.0,0.4418645460173333,-0.04791743482221555,-0.377408185932292,24.23214602521551,323.8860730093103,-102.14865615242017,104.82442989363548,2233.642354431704,31244.46721773071,-22.288241470951835,148.3672129224451,0.08794951438903809,0.08794951438903809,0.0,3.0,5.0,0.0,,
14.0,14.0,0.0,0.0,0.25038741865739783,3.2134558006643124,8.588378236963944,0.12459063920999153,2.489123324089139,-1.138981644507012,-2.9827970114099456,642.0815231451467,7851.112906252828,-873.6339065674827,2212.6096956370693,625772.6442451657,2328298.8823399474,-7.059711995626379,7.466705508376156,0.09717655181884766,0.09717655181884766,0.0,1.0,0.0,0.0,,
13.0,13.0,0.0,0.0,0.21321629166629033,2.4589766086052443,4.406014477157345,0.7332211670290127,1.2001605798900141,-1.2138850099732013,-2.135555175614258,18.592262902855566,422.0525743363322,-321.86292907357875,214.84247443860275,1189.8732839508161,55162.412414564846,1.400630353620823,6.725550485392545,0.09031057357788086,0.09031057357788086,0.0,0.0,0.0,0.0,,
13.0,13.0,0.0,0.0,0.04706370903536003,0.6518230577323371,2.15114965647913,0.11793594008325742,0.5856488462063763,-0.495931561260414,-0.3860918296192135,94.79051012779114,1373.3014053402987,-292.9740690034506,416.6248367562206,91639.39014067459,348727.78087798745,-25.7672957340274,81.7279843621477,0.08983755111694336,0.08983755111694336,0.0,0.0,0.0,0.0,,
14.0,14.0,0.0,0.0,0.18638499443643122,1.9348581864140906,4.15846193394771,0.7416080539913348,1.0815886810251756,-1.5469344658644888,-1.1437114257055618,4.40628380870156,184.51012482099614,-390.21327642860797,168.900870432845,2438.7448183428482,39465.14433347819,0.04889248935871482,20.750657278607367,0.09547829627990723,0.09547829627990723,0.0,0.0,0.0,0.0,,
10.0,10.0,0.0,0.0,0.015593991527105127,0.21853905339318225,0.6635877099382352,0.0,0.23700450910721838,-0.18810427544784097,-0.09383374186173007,-7.926968090477591,17.805262742054417,-69.05962494893679,24.529738808685366,-1190.0357510159083,3874.766442713211,-97.8803453002279,200.58559620092348,0.09037899971008301,0.09037899971008301,0.0,2.0,2.0,0.0,,
13.0,13.0,0.0,0.0,0.0286519167811177,0.31329248417544814,0.696929744568285,0.07184310630227281,0.18007921821800862,-0.2411319404139074,-0.18065351562411133,1.1074612165705786,80.07596872007103,-30.589516987199595,28.24685763085495,847.3041043475766,6313.136583628971,-3.33051145787953,88.7907305817621,0.09296083450317383,0.09296083450317383,0.0,2.0,2.0,0.0,,
