(0, 1920, 1080, 0, 0)
('click', 1730091180.7983823, 1012, 1060, 'left', True)
('click', 1730091180.9029903, 1012, 1060, 'left', False)
('move', 1730091181.2631807, 1012, 1060)
('move', 1730091181.2701983, 1011, 1059)
('move', 1730091181.2780702, 1004, 1051)
('move', 1730091181.2859023, 997, 1043)
('move', 1730091181.2927208, 994, 1040)
('move', 1730091181.301944, 987, 1032)
('move', 1730091181.307985, 977, 1023)
('move', 1730091181.3149831, 966, 1013)
('move', 1730091181.3229175, 955, 1004)
('move', 1730091181.3301342, 941, 990)
('move', 1730091181.3375924, 918, 970)
('move', 1730091181.3453188, 909, 964)
('move', 1730091181.3525147, 882, 938)
('move', 1730091181.3600354, 853, 914)
('move', 1730091181.367085, 822, 888)
('move', 1730091181.3755322, 780, 856)
('move', 1730091181.382583, 739, 824)
('move', 1730091181.3987863, 697, 792)
('move', 1730091181.401122, 690, 784)
('move', 1730091181.4043705, 655, 753)
('move', 1730091181.4134598, 636, 734)
('move', 1730091181.4208677, 598, 688)
('move', 1730091181.4283748, 577, 658)
('move', 1730091181.4358242, 543, 607)
('move', 1730091181.4425821, 527, 583)
('move', 1730091181.4498951, 510, 559)
('move', 1730091181.4573982, 505, 550)
('move', 1730091181.465397, 482, 514)
('move', 1730091181.4734104, 468, 493)
('move', 1730091181.4804087, 456, 470)
('move', 1730091181.4876401, 446, 448)
('move', 1730091181.4956365, 432, 416)
('move', 1730091181.5026352, 429, 410)
('move', 1730091181.5104325, 424, 398)
('move', 1730091181.5178208, 418, 376)
('move', 1730091181.5249536, 415, 363)
('move', 1730091181.533049, 413, 339)
('move', 1730091181.5402946, 413, 326)
('move', 1730091181.5474396, 413, 311)
('move', 1730091181.5555818, 413, 295)
('move', 1730091181.5622807, 413, 278)
('move', 1730091181.5693195, 414, 260)
('move', 1730091181.57713, 414, 243)
('move', 1730091181.5845244, 413, 227)
('move', 1730091181.5925267, 412, 210)
('move', 1730091181.6000397, 409, 197)
('move', 1730091181.6070533, 408, 185)
('move', 1730091181.6150904, 408, 181)
('move', 1730091181.6220527, 408, 172)
('move', 1730091181.6308866, 408, 167)
('move', 1730091181.636833, 408, 157)
('move', 1730091181.6447678, 408, 145)
('move', 1730091181.652768, 410, 135)
('move', 1730091181.660613, 411, 131)
('move', 1730091181.6670835, 411, 121)
('move', 1730091181.6752393, 412, 118)
('move', 1730091181.6827662, 412, 110)
('move', 1730091181.6895027, 412, 108)
('move', 1730091181.6976814, 412, 101)
('move', 1730091181.7048354, 412, 95)
('move', 1730091181.7123694, 412, 92)
('move', 1730091181.7199059, 412, 91)
('move', 1730091181.7274013, 412, 87)
('move', 1730091181.7349892, 412, 83)
('move', 1730091181.74193, 412, 79)
('move', 1730091181.7495098, 412, 75)
('move', 1730091181.757065, 412, 69)
('move', 1730091181.7648742, 412, 66)
('move', 1730091181.7719011, 412, 61)
('move', 1730091181.7796297, 412, 59)
('move', 1730091181.7873518, 412, 56)
('move', 1730091181.7953663, 412, 54)
('move', 1730091181.8024144, 412, 50)
('move', 1730091181.8104167, 412, 47)
('move', 1730091181.8178017, 412, 47)
('move', 1730091181.8248005, 412, 44)
('move', 1730091181.8318048, 412, 43)
('move', 1730091181.8399785, 413, 40)
('move', 1730091181.847598, 413, 37)
('move', 1730091181.8547122, 413, 36)
('move', 1730091181.8620298, 414, 30)
('move', 1730091181.869124, 414, 25)
('move', 1730091181.8781688, 415, 24)
('move', 1730091181.8847346, 416, 18)
('move', 1730091181.892173, 417, 17)
('move', 1730091181.900352, 418, 14)
('move', 1730091181.908098, 422, 10)
('move', 1730091181.9142895, 424, 7)
('move', 1730091181.922288, 430, 2)
('move', 1730091181.9304364, 439, -3)
('move', 1730091181.9374347, 443, -2)
('move', 1730091181.9448168, 447, -1)
('move', 1730091181.9518294, 451, -2)
('move', 1730091181.9604125, 466, -4)
('move', 1730091181.9674056, 481, -1)
('move', 1730091181.9745, 486, -1)
('move', 1730091181.981501, 503, -2)
('move', 1730091181.990061, 521, -1)
('move', 1730091181.997059, 530, 0)
('move', 1730091182.0040622, 558, -2)
('move', 1730091182.0120661, 568, 0)
('move', 1730091182.0200834, 596, 0)
('move', 1730091182.027573, 626, 0)
('move', 1730091182.034549, 636, 0)
('move', 1730091182.0425453, 662, -1)
('move', 1730091182.0495665, 672, 0)
('move', 1730091182.057544, 682, 0)
('move', 1730091182.0645494, 702, 0)
('move', 1730091182.071569, 719, 0)
('move', 1730091182.0795681, 729, -2)
('move', 1730091182.0871494, 736, 0)
('move', 1730091182.095146, 738, -1)
('move', 1730091182.1021497, 739, 0)
('move', 1730091182.110147, 740, 0)
('move', 1730091182.1171439, 740, 0)
('move', 1730091182.3949518, 741, 0)
('move', 1730091182.4019566, 741, 0)
('move', 1730091182.4094648, 746, -1)
('move', 1730091182.4175093, 753, -1)
('move', 1730091182.4248452, 761, 0)
('move', 1730091182.431844, 766, 0)
('move', 1730091182.4418464, 780, -2)
('move', 1730091182.447847, 791, 0)
('move', 1730091182.45469, 808, 0)
('move', 1730091182.4628022, 825, 0)
('move', 1730091182.4698265, 839, 0)
('move', 1730091182.4772992, 858, 0)
('move', 1730091182.4850857, 863, 0)
('move', 1730091182.4930694, 879, 0)
('move', 1730091182.5005805, 894, 0)
('move', 1730091182.5075817, 907, 0)
('move', 1730091182.5147846, 917, 0)
('move', 1730091182.522026, 931, 0)
('move', 1730091182.5301726, 939, 0)
('move', 1730091182.5372005, 941, 0)
('move', 1730091182.5451891, 947, 0)
('move', 1730091182.5520124, 952, 0)
